INFO:root:nt(name='local', type='', dir=True, name_high_dir='632360')
INFO:root:nt(name='ror2-dlc1-sulfurpod_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-sulfurpools_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-sulfurpools_nodegraph_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-sulfurpools_scenedef_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-sulfurpools_scenes_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-sulfurpools_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-title_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-treasurecachevoid_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-treasurecachevoid_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-ui_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-ui_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-vendingmachine_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-vendingmachine_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-vermin_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-vermin_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidbarnacle_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidbarnacle_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidcamp_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidcamp_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidchest_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidchest_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidcoinbarrel_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidcoinbarrel_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidcoin_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidcoin_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidjailer_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidjailer_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidmegacrab_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidmegacrab_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidoutroportal_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidoutro_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidoutro_scenedef_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidoutro_scenes_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidoutro_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidraidcrab_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidraidcrab_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidraid_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidraid_nodegraph_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidraid_scenedef_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidraid_scenes_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidraid_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidstage_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidstage_nodegraph_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidstage_scenedef_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidstage_scenes_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidstage_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidsuppressor_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidsuppressor_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidsurvivor_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidsurvivor_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidtriple_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidtriple_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidwardcrab_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1-voidwardcrab_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1_scenedef_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-dlc1_scenes_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-indev_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-aacannon_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-ai_test_nodegraph_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-ai_test_scenedef_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-ai_test_scenes_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-ancientwisp_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-ancientwisp_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-archwisp_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-archwisp_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-artifacttrial1controller_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-artifacttrial2controller_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-assassin_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-assassin_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-backupdroneold_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-bandit_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-bandit_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-barrel1_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-barrel1_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-baseartifacttrialcontroller_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-basedefenserun_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-base_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-base_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-bazaar_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-beetlecrystal_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-beetlecrystal_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-beetleguardcrystal_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-beetleguardcrystal_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-beetlequeen_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-beetlequeen_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-beetle_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-bell_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-bomber_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-bomb_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-brotherglass_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-brother_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-burnnearby_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-captain_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-categorychest_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-chainlightning_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-chests_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-chests_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-clayboss_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-claybruiser_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-clayman_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-clayman_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-clay_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-clay_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-commandoperformancetest_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-commando_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-common-props_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-common-props_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-common-skyboxes_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-common-skyboxes_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-common-vfx_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-common-vfx_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-common_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-common_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-cooldownoncrit_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-cooldownoncrit_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-core_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-crabclaw_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-crabclaw_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-critheal_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-croco_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-dampcave_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-dampcave_scenes_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-dampcave_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-deathmark_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-drones_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-dropship_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-dropship_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-electricworm_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-elitefire_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-elitegold_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-elitegreen_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-elitegreen_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-elitehaunted_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-elitepoison_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-eliteyellow_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-enforcer_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-engi_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-engi_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-enigma_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-equipmentbarrel_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-escapepod_bin_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-escapepod_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
INFO:root:nt(name='ror2-junk-fireworks_text_assets_all.bundle', type='.bundle', dir=False, name_high_dir='StandaloneWindows64')
